Registering Defuzzer!
Loaded thutessentials config file thutessentials/thutessentials-common.toml
Reading thutessentials/thutessentials-common.toml
thutessentials/thutessentials-common.toml config belongs to us!
Reading thutessentials/thutessentials-common.toml
Server Started
Starting Loading Land
Finished Loading Land and Teams
13:06:35.784277333 minecraft:overworld, BlockPos{x=5, y=5, z=-15}: log-in c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
Login detected, adding player to logins for defuzz.
13:06:43.25397702 minecraft:overworld, BlockPos{x=5, y=5, z=-15}: break Block{minecraft:grass} at BlockPos{x=89, y=91, z=-237} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:23.371053749 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=76, y=91, z=-219} on Block{minecraft:farmland}[moisture=7] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:23.542711629 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=77, y=91, z=-219} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:23.953402402 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=78, y=91, z=-219} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:24.152708877 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=79, y=91, z=-219} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:24.3625199 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=80, y=91, z=-219} on Block{minecraft:farmland}[moisture=7] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:24.552396631 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=80, y=91, z=-220} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:24.740506219 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=79, y=91, z=-220} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:24.950932778 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=79, y=91, z=-221} on Block{minecraft:wheat}[age=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:25.142869251 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=78, y=91, z=-220} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:25.350676106 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=77, y=91, z=-220} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:25.542848641 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=76, y=91, z=-220} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:25.960222182 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=75, y=91, z=-220} on Block{minecraft:farmland}[moisture=7] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:26.142248722 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=74, y=91, z=-220} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:26.354223804 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=74, y=91, z=-221} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:26.542900274 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=75, y=91, z=-221} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:26.752871642 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=76, y=91, z=-221} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:26.960402819 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=76, y=91, z=-222} on Block{minecraft:wheat}[age=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:27.360655871 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=75, y=91, z=-222} on Block{minecraft:farmland}[moisture=7] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:27.54870724 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=74, y=91, z=-223} on Block{minecraft:farmland}[moisture=0] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:31.771629619 minecraft:overworld, BlockPos{x=4, y=5, z=-14}: place Block{minecraft:wheat}[age=0] at BlockPos{x=74, y=91, z=-222} on Block{minecraft:farmland}[moisture=7] by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:47.739999879 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: open class com.minecolonies.api.inventory.container.ContainerRack c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:49.674247967 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 2 dandelion Dandelion <-> 1 dandelion Dandelion, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:49.674801774 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_take class com.minecolonies.api.inventory.container.ContainerRack: 1 dandelion Dandelion, Inventory c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:50.432867358 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_take class com.minecolonies.api.inventory.container.ContainerRack: 9 coal Coal, Inventory c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:19:50.809033765 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 23 coal Coal <-> 14 coal Coal, Inventory c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:20:54.385908582 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: open class com.minecolonies.api.inventory.container.ContainerRack c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:20:59.784811938 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_take class com.minecolonies.api.inventory.container.ContainerRack: 64 cobblestone Cobblestone, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:20:59.790057056 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 64 cobblestone Cobblestone <-> 13 cobblestone Cobblestone, Inventory c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:20:59.790434851 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class com.minecolonies.api.inventory.container.ContainerRack: 13 cobblestone Cobblestone, Inventory c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.27075343 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 64 dirt Dirt <-> 24 birch_leaves Birch Leaves, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.271009183 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class com.minecolonies.api.inventory.container.ContainerRack: 64 dirt Dirt, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.271152155 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 64 dirt Dirt <-> 1 diamond Diamond, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.271265986 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 64 dirt Dirt <-> 32 string String, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.27155496 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 15 dirt Dirt <-> 23 rope Rope, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.271647781 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 32 string String <-> 1 sceptergold Build Tool, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.271733482 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 24 birch_leaves Birch Leaves <-> 64 dirt Dirt, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.271819403 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 23 rope Rope <-> 8 scroll_buff Sacred Scroll of Regeneration, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.271906064 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 11 rotten_flesh Rotten Flesh <-> 7 porkchop Raw Porkchop, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.271990345 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 8 bone Bone <-> 7 redstone Redstone Dust, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.272090706 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 8 scroll_buff Sacred Scroll of Regeneration <-> 7 raw_gold Raw Gold, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.272180877 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 7 flint Flint <-> 7 mutton Raw Mutton, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.272276238 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 7 mutton Raw Mutton <-> 5 leather Leather, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.272572951 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 7 redstone Redstone Dust <-> 1 oak_sapling Oak Sapling, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.272684243 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 7 raw_gold Raw Gold <-> 2 dandelion Dandelion, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.272783594 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 7 porkchop Raw Porkchop <-> 1 gray_wool Gray Wool, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.272870385 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 5 arrow Arrow <-> 4 rice Rice, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.272951646 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 5 leather Leather <-> 3 bread Bread, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273036687 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 4 diorite Diorite <-> 3 tomato_seeds Tomato Seeds, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273130487 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 4 rice Rice <-> 3 pumpkin_seeds Pumpkin Seeds, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273215478 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 4 birch_stairs Birch Stairs <-> 3 beef Raw Beef, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273316749 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 4 birch_sapling Birch Sapling <-> 3 white_wool White Wool, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.27341334 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 3 beef Raw Beef <-> 1 bow Bow, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273509581 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 3 tomato_seeds Tomato Seeds <-> 1 oak_planks Oak Planks, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273641652 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 3 white_wool White Wool <-> 1 raw_copper Raw Copper, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273745214 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 3 birch_slab Birch Slab <-> 2 oak_door Oak Door, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273823315 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 3 bread Bread <-> 8 bone Bone, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273893095 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class com.minecolonies.api.inventory.container.ContainerRack: 3 pumpkin_seeds Pumpkin Seeds, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.273966286 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 2 dandelion Dandelion <-> 64 dirt Dirt, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274042287 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 2 oak_door Oak Door <-> 7 flint Flint, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274123848 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 2 spider_eye Spider Eye <-> 11 rotten_flesh Rotten Flesh, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274219999 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 2 gunpowder Gunpowder <-> 1 name_tag Name Tag, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.27431154 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 diamond Diamond <-> 5 arrow Arrow, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274433202 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 raw_copper Raw Copper <-> 4 diorite Diorite, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274512712 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 gray_wool Gray Wool <-> 3 birch_slab Birch Slab, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274595843 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 blockhuttownhall Town Hall <-> 2 gunpowder Gunpowder, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274710305 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 name_tag Name Tag <-> 2 spider_eye Spider Eye, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274793346 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 sceptergold Build Tool <-> 1 blockhuttownhall Town Hall, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274869927 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 oak_sapling Oak Sapling <-> 4 birch_stairs Birch Stairs, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.274957078 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 stone_pickaxe Stone Pickaxe <-> 64 dirt Dirt, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.275038508 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 oak_planks Oak Planks <-> 64 dirt Dirt, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.275115109 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 feather Feather <-> 15 dirt Dirt, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.275220911 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 1 bow Bow <-> 1 feather Feather, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.275307912 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_take class com.minecolonies.api.inventory.container.ContainerRack: 4 birch_sapling Birch Sapling, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:06.275375342 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_take class com.minecolonies.api.inventory.container.ContainerRack: 1 stone_pickaxe Stone Pickaxe, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:38.654371445 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: open class com.minecolonies.api.inventory.container.ContainerRack c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:41.630536345 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_take class com.minecolonies.api.inventory.container.ContainerRack: 1 sceptergold Build Tool, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:42.247584929 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class com.minecolonies.api.inventory.container.ContainerRack: 1 sceptergold Build Tool, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:43.539992357 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_take class com.minecolonies.api.inventory.container.ContainerRack: 5 leather Leather, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:44.450928449 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class com.minecolonies.api.inventory.container.ContainerRack: 1 leather Leather, Inventory c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:44.626833044 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_swap class com.minecolonies.api.inventory.container.ContainerRack: 2 leather Leather <-> 1 leather Leather, Inventory c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:45.305063275 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class com.minecolonies.api.inventory.container.ContainerRack: 3 leather Leather, [] c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:46.106273054 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: open class net.minecraft.world.inventory.CraftingMenu c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.569786479 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 resourcescroll Resource Scroll, net.minecraft.world.inventory.ResultContainer@7af1a374 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.570025899 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 stick Stick, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.570119089 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 sceptergold Build Tool, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.570295319 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 stick Stick, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.5703255 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 stick Stick, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.57035223 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 leather Leather, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.57038866 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 stick Stick, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.57040965 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 stick Stick, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.57042897 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 leather Leather, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.57045146 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_place class net.minecraft.world.inventory.CraftingMenu: 1 stick Stick, net.minecraft.world.inventory.CraftingContainer@3299d36 c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:21:47.57070898 minecraft:overworld, BlockPos{x=5, y=5, z=-14}: slot_take class net.minecraft.world.inventory.CraftingMenu: 2 leather Leather, Inventory c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
